"","record_id","month","day","year","AverageTemperatureFahr","AverageTemperatureUncertaintyFahr","City","country_id","Country","Latitude","Longitude"
"28030",5415716,6,1,2001,62.5424,32.4194,"Odesa","UKR","Ukraine","45.81N","31.15E"
"28040",5415726,4,1,2002,48.1442,32.7344,"Odesa","UKR","Ukraine","45.81N","31.15E"
"28050",5415736,2,1,2003,25.5434,32.5688,"Odesa","UKR","Ukraine","45.81N","31.15E"
"28060",5415746,12,1,2003,40.7318,32.5328,"Odesa","UKR","Ukraine","45.81N","31.15E"
"28070",5415756,10,1,2004,55.9868,32.6984,"Odesa","UKR","Ukraine","45.81N","31.15E"
"28080",5415766,8,1,2005,72.6386,32.4104,"Odesa","UKR","Ukraine","45.81N","31.15E"
"28090",5415776,6,1,2006,66.2684,32.36,"Odesa","UKR","Ukraine","45.81N","31.15E"
"28100",5415786,4,1,2007,48.0884,32.6732,"Odesa","UKR","Ukraine","45.81N","31.15E"
"28110",5415796,2,1,2008,37.013,32.7218,"Odesa","UKR","Ukraine","45.81N","31.15E"
"28120",5415806,12,1,2008,41.396,32.5598,"Odesa","UKR","Ukraine","45.81N","31.15E"
"28130",5415816,10,1,2009,57.4106,32.3726,"Odesa","UKR","Ukraine","45.81N","31.15E"
"28140",5415826,8,1,2010,77.8748,32.486,"Odesa","UKR","Ukraine","45.81N","31.15E"
"28150",5415836,6,1,2011,66.8948,32.5544,"Odesa","UKR","Ukraine","45.81N","31.15E"
"28160",5415846,4,1,2012,53.0348,33.2672,"Odesa","UKR","Ukraine","45.81N","31.15E"
"28170",5415856,2,1,2013,39.2324,32.6642,"Odesa","UKR","Ukraine","45.81N","31.15E"
"28180",5699282,1,1,1744,NA,NA,"Paris","FRA","France","49.03N","2.45E"
"28190",5699292,11,1,1744,44.1716,34.8368,"Paris","FRA","France","49.03N","2.45E"
"28200",5699302,9,1,1745,NA,NA,"Paris","FRA","France","49.03N","2.45E"
"28210",5699312,7,1,1746,NA,NA,"Paris","FRA","France","49.03N","2.45E"
"28220",5699322,5,1,1747,NA,NA,"Paris","FRA","France","49.03N","2.45E"
"28230",5699332,3,1,1748,NA,NA,"Paris","FRA","France","49.03N","2.45E"
"28240",5699342,1,1,1749,NA,NA,"Paris","FRA","France","49.03N","2.45E"
"28250",5699352,11,1,1749,NA,NA,"Paris","FRA","France","49.03N","2.45E"
"28260",5699362,9,1,1750,59.8298,34.2878,"Paris","FRA","France","49.03N","2.45E"
"28270",5699372,7,1,1751,65.2946,34.5164,"Paris","FRA","France","49.03N","2.45E"
"28280",5699382,5,1,1752,NA,NA,"Paris","FRA","France","49.03N","2.45E"
"28290",5699392,3,1,1753,46.3352,38.6996,"Paris","FRA","France","49.03N","2.45E"
"28300",5699402,1,1,1754,36.104,36.3092,"Paris","FRA","France","49.03N","2.45E"
"28310",5699412,11,1,1754,45.284,35.969,"Paris","FRA","France","49.03N","2.45E"
"28320",5699422,9,1,1755,57.4862,34.1168,"Paris","FRA","France","49.03N","2.45E"
"28330",5699432,7,1,1756,65.8922,36.6278,"Paris","FRA","France","49.03N","2.45E"
"28340",5699442,5,1,1757,56.777,39.128,"Paris","FRA","France","49.03N","2.45E"
"28350",5699452,3,1,1758,43.9178,41.1134,"Paris","FRA","France","49.03N","2.45E"
"28360",5699462,1,1,1759,39.7616,44.1932,"Paris","FRA","France","49.03N","2.45E"
"28370",5699472,11,1,1759,38.264,44.4794,"Paris","FRA","France","49.03N","2.45E"
"28380",5699482,9,1,1760,60.4634,42.773,"Paris","FRA","France","49.03N","2.45E"
"28390",5699492,7,1,1761,66.6194,43.6604,"Paris","FRA","France","49.03N","2.45E"
"28400",5699502,5,1,1762,58.9982,44.3966,"Paris","FRA","France","49.03N","2.45E"
"28410",5699512,3,1,1763,41.3996,46.4162,"Paris","FRA","France","49.03N","2.45E"
"28420",5699522,1,1,1764,41.9108,42.4058,"Paris","FRA","France","49.03N","2.45E"
"28430",5699532,11,1,1764,42.0926,38.1452,"Paris","FRA","France","49.03N","2.45E"
"28440",5699542,9,1,1765,58.928,35.2868,"Paris","FRA","France","49.03N","2.45E"
"28450",5699552,7,1,1766,64.013,40.2998,NA,"",NA,"49.03N","2.45E"
"28460",5699562,5,1,1767,54.2804,36.5072,"Paris","FRA","France","49.03N","2.45E"
"28470",5699572,3,1,1768,40.5086,44.4902,"Paris","FRA","France","49.03N","2.45E"
"28480",5699582,1,1,1769,37.8878,44.5352,"Paris","FRA","France","49.03N","2.45E"
"28490",5699592,11,1,1769,45.0194,35.3462,"Paris","FRA","France","49.03N","2.45E"
"28500",5699602,9,1,1770,61.5632,39.1964,"Paris","FRA","France","49.03N","2.45E"
"28510",5699612,7,1,1771,65.8256,35.7494,"Paris","FRA","France","49.03N","2.45E"
"28520",5699622,5,1,1772,53.8358,35.2418,"Paris","FRA","France","49.03N","2.45E"
"28530",5699632,3,1,1773,42.7892,36.2192,"Paris","FRA","France","49.03N","2.45E"
"28540",5699642,1,1,1774,36.0302,48.3674,"Paris","FRA","France","49.03N","2.45E"
"28550",5699652,11,1,1774,39.1766,47.7284,"Paris","FRA","France","49.03N","2.45E"
"28560",5699662,9,1,1775,60.8558,38.1218,"Paris","FRA","France","49.03N","2.45E"
"28570",5699672,7,1,1776,66.7058,37.67,"Paris","FRA","France","49.03N","2.45E"
"28580",5699682,5,1,1777,55.6898,38.8148,"Paris","FRA","France","49.03N","2.45E"
"28590",5699692,3,1,1778,43.07,40.3268,"Paris","FRA","France","49.03N","2.45E"
"28600",5699702,1,1,1779,31.7354,39.6734,"Paris","FRA","France","49.03N","2.45E"
"28610",5699712,11,1,1779,43.898,37.625,"Paris","FRA","France","49.03N","2.45E"
"28620",5699722,9,1,1780,60.953,40.1864,"Paris","FRA","France","49.03N","2.45E"
"28630",5699732,7,1,1781,67.7588,36.716,"Paris","FRA","France","49.03N","2.45E"
"28640",5699742,5,1,1782,53.5406,39.8174,"Paris","FRA","France","49.03N","2.45E"
"28650",5699752,3,1,1783,41.2214,37.3496,"Paris","FRA","France","49.03N","2.45E"
"28660",5699762,1,1,1784,31.1414,52.7396,"Paris","FRA","France","49.03N","2.45E"
"28670",5699772,11,1,1784,43.502,37.5098,"Paris","FRA","France","49.03N","2.45E"
"28680",5699782,9,1,1785,61.8836,35.9816,"Paris","FRA","France","49.03N","2.45E"
"28690",5699792,7,1,1786,63.2624,41.351,"Paris","FRA","France","49.03N","2.45E"
"28700",5699802,5,1,1787,54.2174,42.5174,"Paris","FRA","France","49.03N","2.45E"
"28710",5699812,3,1,1788,42.719,38.9642,"Paris","FRA","France","49.03N","2.45E"
"28720",5699822,1,1,1789,33.4364,44.969,"Paris","FRA","France","49.03N","2.45E"
"28730",5699832,11,1,1789,39.9776,34.5164,"Paris","FRA","France","49.03N","2.45E"
"28740",5699842,9,1,1790,56.9588,36.5522,"Paris","FRA","France","49.03N","2.45E"
"28750",5699852,7,1,1791,64.9958,36.6314,"Paris","FRA","France","49.03N","2.45E"
"28760",5699862,5,1,1792,55.1048,34.655,"Paris","FRA","France","49.03N","2.45E"
"28770",5699872,3,1,1793,43.4894,39.9128,"Paris","FRA","France","49.03N","2.45E"
"28780",5699882,1,1,1794,35.2472,42.278,"Paris","FRA","France","49.03N","2.45E"
"28790",5699892,11,1,1794,45.2102,37.742,"Paris","FRA","France","49.03N","2.45E"
"28800",5699902,9,1,1795,62.573,40.748,"Paris","FRA","France","49.03N","2.45E"
"28810",5699912,7,1,1796,63.7376,37.8734,"Paris","FRA","France","49.03N","2.45E"
"28820",5699922,5,1,1797,58.4654,37.4792,"Paris","FRA","France","49.03N","2.45E"
"28830",5699932,3,1,1798,42.6884,36.005,"Paris","FRA","France","49.03N","2.45E"
"28840",5699942,1,1,1799,30.7472,37.5206,"Paris","FRA","France","49.03N","2.45E"
"28850",5699952,11,1,1799,42.1286,37.031,"Paris","FRA","France","49.03N","2.45E"
"28860",5699962,9,1,1800,60.0908,37.3028,"Paris","FRA","France","49.03N","2.45E"
"28870",5699972,7,1,1801,63.6458,39.3962,"Paris","FRA","France","49.03N","2.45E"
"28880",5699982,5,1,1802,56.2244,36.509,"Paris","FRA","France","49.03N","2.45E"
"28890",5699992,3,1,1803,42.791,37.5692,"Paris","FRA","France","49.03N","2.45E"
"28900",5700002,1,1,1804,43.043,42.1592,"Paris","FRA","France","49.03N","2.45E"
"28910",5700012,11,1,1804,43.475,41.2052,"Paris","FRA","France","49.03N","2.45E"
"28920",5700022,9,1,1805,60.206,38.03,"Paris","FRA","France","49.03N","2.45E"
"28930",5700032,7,1,1806,64.7402,34.601,"Paris","FRA","France","49.03N","2.45E"
"28940",5700042,5,1,1807,59.1872,35.4218,"Paris","FRA","France","49.03N","2.45E"
"28950",5700052,3,1,1808,37.3838,42.71,NA,"",NA,"49.03N","2.45E"
"28960",5700062,1,1,1809,37.5872,41.3078,"Paris","FRA","France","49.03N","2.45E"
"28970",5700072,11,1,1809,39.6374,37.7636,"Paris","FRA","France","49.03N","2.45E"
"28980",5700082,9,1,1810,61.3076,34.844,"Paris","FRA","France","49.03N","2.45E"
"28990",5700092,7,1,1811,66.2288,37.3424,"Paris","FRA","France","49.03N","2.45E"
"29000",5700102,5,1,1812,58.2926,37.7636,"Paris","FRA","France","49.03N","2.45E"
"29010",5700112,3,1,1813,42.3284,48.6968,"Paris","FRA","France","49.03N","2.45E"
"29020",5700122,1,1,1814,29.6834,39.0218,"Paris","FRA","France","49.03N","2.45E"
"29030",5700132,11,1,1814,43.3112,45.2894,"Paris","FRA","France","49.03N","2.45E"
"29040",5700142,9,1,1815,58.7768,35.1968,"Paris","FRA","France","49.03N","2.45E"
"29050",5700152,7,1,1816,60.0368,36.6224,"Paris","FRA","France","49.03N","2.45E"
"29060",5700162,5,1,1817,53.3948,37.3208,"Paris","FRA","France","49.03N","2.45E"
"29070",5700172,3,1,1818,42.6056,36.1796,"Paris","FRA","France","49.03N","2.45E"
"29080",5700182,1,1,1819,40.1594,37.5332,"Paris","FRA","France","49.03N","2.45E"
"29090",5700192,11,1,1819,39.9578,36.005,"Paris","FRA","France","49.03N","2.45E"
"29100",5700202,9,1,1820,56.5556,36.0518,"Paris","FRA","France","49.03N","2.45E"
"29110",5700212,7,1,1821,62.2724,35.7188,"Paris","FRA","France","49.03N","2.45E"
"29120",5700222,5,1,1822,60.8846,36.7052,"Paris","FRA","France","49.03N","2.45E"
"29130",5700232,3,1,1823,43.3706,36.3326,"Paris","FRA","France","49.03N","2.45E"
"29140",5700242,1,1,1824,36.4514,34.2158,"Paris","FRA","France","49.03N","2.45E"
"29150",5700252,11,1,1824,47.0444,35.7026,"Paris","FRA","France","49.03N","2.45E"
"29160",5700262,9,1,1825,61.9016,36.1202,"Paris","FRA","France","49.03N","2.45E"
"29170",5700272,7,1,1826,68.1458,34.5308,"Paris","FRA","France","49.03N","2.45E"
"29180",5700282,5,1,1827,56.705,39.0182,"Paris","FRA","France","49.03N","2.45E"
"29190",5700292,3,1,1828,44.2742,37.2938,"Paris","FRA","France","49.03N","2.45E"
"29200",5700302,1,1,1829,30.0308,34.6478,"Paris","FRA","France","49.03N","2.45E"
"29210",5700312,11,1,1829,39.1964,37.6106,"Paris","FRA","France","49.03N","2.45E"
"29220",5700322,9,1,1830,55.3424,38.1722,"Paris","FRA","France","49.03N","2.45E"
"29230",5700332,7,1,1831,65.5214,35.249,"Paris","FRA","France","49.03N","2.45E"
"29240",5700342,5,1,1832,54.2732,36.9914,"Paris","FRA","France","49.03N","2.45E"
"29250",5700352,3,1,1833,40.1378,36.9626,"Paris","FRA","France","49.03N","2.45E"
"29260",5700362,1,1,1834,43.538,37.0238,"Paris","FRA","France","49.03N","2.45E"
"29270",5700372,11,1,1834,44.474,37.0022,"Paris","FRA","France","49.03N","2.45E"
"29280",5700382,9,1,1835,59.4356,35.1698,"Paris","FRA","France","49.03N","2.45E"
"29290",5700392,7,1,1836,66.2936,35.0078,"Paris","FRA","France","49.03N","2.45E"
"29300",5700402,5,1,1837,52.5326,35.4092,"Paris","FRA","France","49.03N","2.45E"
"29310",5700412,3,1,1838,43.1582,34.988,"Paris","FRA","France","49.03N","2.45E"
"29320",5700422,1,1,1839,35.5118,35.4128,"Paris","FRA","France","49.03N","2.45E"
"29330",5700432,11,1,1839,45.3254,35.6756,"Paris","FRA","France","49.03N","2.45E"
"29340",5700442,9,1,1840,57.6212,34.8602,"Paris","FRA","France","49.03N","2.45E"
"29350",5700452,7,1,1841,60.9152,34.4138,"Paris","FRA","France","49.03N","2.45E"
"29360",5700462,5,1,1842,57.3656,33.9728,"Paris","FRA","France","49.03N","2.45E"
"29370",5700472,3,1,1843,44.1572,34.826,"Paris","FRA","France","49.03N","2.45E"
"29380",5700482,1,1,1844,35.9978,33.7154,"Paris","FRA","France","49.03N","2.45E"
"29390",5700492,11,1,1844,43.682,33.611,"Paris","FRA","France","49.03N","2.45E"
"29400",5700502,9,1,1845,57.9632,34.3256,"Paris","FRA","France","49.03N","2.45E"
"29410",5700512,7,1,1846,68.7596,36.1436,"Paris","FRA","France","49.03N","2.45E"
"29420",5700522,5,1,1847,59.5526,33.719,"Paris","FRA","France","49.03N","2.45E"
"29430",5700532,3,1,1848,44.231,33.449,"Paris","FRA","France","49.03N","2.45E"
"29440",5700542,1,1,1849,38.8508,34.2914,"Paris","FRA","France","49.03N","2.45E"
"29450",5700552,11,1,1849,41.6318,35.0996,"Paris","FRA","France","49.03N","2.45E"
"29460",5700562,9,1,1850,56.2838,33.602,"Paris","FRA","France","49.03N","2.45E"
"29470",5700572,7,1,1851,63.6548,34.8728,"Paris","FRA","France","49.03N","2.45E"
"29480",5700582,5,1,1852,56.4278,33.7028,"Paris","FRA","France","49.03N","2.45E"
"29490",5700592,3,1,1853,37.229,35.0312,"Paris","FRA","France","49.03N","2.45E"
"29500",5700602,1,1,1854,37.4252,35.6666,"Paris","FRA","France","49.03N","2.45E"
"29510",5700612,11,1,1854,40.145,33.6776,"Paris","FRA","France","49.03N","2.45E"
"29520",5700622,9,1,1855,59.5994,32.828,"Paris","FRA","France","49.03N","2.45E"
"29530",5700632,7,1,1856,64.4936,33.4022,"Paris","FRA","France","49.03N","2.45E"
"29540",5700642,5,1,1857,57.0056,33.8324,"Paris","FRA","France","49.03N","2.45E"
"29550",5700652,3,1,1858,41.639,33.809,"Paris","FRA","France","49.03N","2.45E"
"29560",5700662,1,1,1859,37.6952,33.665,"Paris","FRA","France","49.03N","2.45E"
"29570",5700672,11,1,1859,41.8568,34.8152,"Paris","FRA","France","49.03N","2.45E"
"29580",5700682,9,1,1860,56.0174,33.2456,"Paris","FRA","France","49.03N","2.45E"
"29590",5700692,7,1,1861,63.6908,34.2176,"Paris","FRA","France","49.03N","2.45E"
"29600",5700702,5,1,1862,58.9964,34.9718,"Paris","FRA","France","49.03N","2.45E"
"29610",5700712,3,1,1863,43.781,32.8676,"Paris","FRA","France","49.03N","2.45E"
"29620",5700722,1,1,1864,32.6948,33.6776,"Paris","FRA","France","49.03N","2.45E"
"29630",5700732,11,1,1864,40.7246,34.3094,"Paris","FRA","France","49.03N","2.45E"
"29640",5700742,9,1,1865,64.5296,32.8064,"Paris","FRA","France","49.03N","2.45E"
"29650",5700752,7,1,1866,64.328,33.2492,"Paris","FRA","France","49.03N","2.45E"
"29660",5700762,5,1,1867,56.5826,32.7632,"Paris","FRA","France","49.03N","2.45E"
"29670",5700772,3,1,1868,43.8602,33.044,"Paris","FRA","France","49.03N","2.45E"
"29680",5700782,1,1,1869,37.8104,34.9394,"Paris","FRA","France","49.03N","2.45E"
"29690",5700792,11,1,1869,43.9052,33.4598,"Paris","FRA","France","49.03N","2.45E"
"29700",5700802,9,1,1870,57.4934,33.3302,"Paris","FRA","France","49.03N","2.45E"
"29710",5700812,7,1,1871,64.913,32.5832,"Paris","FRA","France","49.03N","2.45E"
"29720",5700822,5,1,1872,53.4704,33.4544,"Paris","FRA","France","49.03N","2.45E"
"29730",5700832,3,1,1873,45.6944,33.3482,"Paris","FRA","France","49.03N","2.45E"
"29740",5700842,1,1,1874,39.4916,34.1204,"Paris","FRA","France","49.03N","2.45E"
"29750",5700852,11,1,1874,41.5652,33.2312,"Paris","FRA","France","49.03N","2.45E"
"29760",5700862,9,1,1875,62.438,32.7416,"Paris","FRA","France","49.03N","2.45E"
"29770",5700872,7,1,1876,67.9262,33.2474,"Paris","FRA","France","49.03N","2.45E"
"29780",5700882,5,1,1877,51.8342,33.2546,"Paris","FRA","France","49.03N","2.45E"
"29790",5700892,3,1,1878,42.4202,33.2528,"Paris","FRA","France","49.03N","2.45E"
"29800",5700902,1,1,1879,32.4338,33.1088,"Paris","FRA","France","49.03N","2.45E"
"29810",5700912,11,1,1879,38.1848,32.9036,"Paris","FRA","France","49.03N","2.45E"
"29820",5700922,9,1,1880,60.9872,33.4724,"Paris","FRA","France","49.03N","2.45E"
"29830",5700932,7,1,1881,68.5688,32.432,"Paris","FRA","France","49.03N","2.45E"
"29840",5700942,5,1,1882,55.9688,32.8496,"Paris","FRA","France","49.03N","2.45E"
"29850",5700952,3,1,1883,36.7772,32.8946,"Paris","FRA","France","49.03N","2.45E"
"29860",5700962,1,1,1884,41.4464,32.7956,"Paris","FRA","France","49.03N","2.45E"
"29870",5700972,11,1,1884,40.6922,32.945,"Paris","FRA","France","49.03N","2.45E"
"29880",5700982,9,1,1885,57.632,32.4644,"Paris","FRA","France","49.03N","2.45E"
"29890",5700992,7,1,1886,65.1416,32.9324,"Paris","FRA","France","49.03N","2.45E"
"29900",5701002,5,1,1887,52.0088,32.837,"Paris","FRA","France","49.03N","2.45E"
"29910",5701012,3,1,1888,39.308,32.8964,"Paris","FRA","France","49.03N","2.45E"
"29920",5701022,1,1,1889,34.466,32.9234,"Paris","FRA","France","49.03N","2.45E"
"29930",5701032,11,1,1889,42.3752,33.4976,"Paris","FRA","France","49.03N","2.45E"
"29940",5701042,9,1,1890,59.6336,32.8874,"Paris","FRA","France","49.03N","2.45E"
"29950",5701052,7,1,1891,63.1418,32.8046,"Paris","FRA","France","49.03N","2.45E"
"29960",5701062,5,1,1892,56.6762,32.9072,"Paris","FRA","France","49.03N","2.45E"
"29970",5701072,3,1,1893,46.9562,32.6624,"Paris","FRA","France","49.03N","2.45E"
"29980",5701082,1,1,1894,36.221,33.4346,"Paris","FRA","France","49.03N","2.45E"
"29990",5701092,11,1,1894,45.0302,32.8982,"Paris","FRA","France","49.03N","2.45E"
"30000",5701102,9,1,1895,64.3442,33.0944,"Paris","FRA","France","49.03N","2.45E"
"30010",5701112,7,1,1896,65.9804,32.4824,"Paris","FRA","France","49.03N","2.45E"
"30020",5701122,5,1,1897,53.5136,32.5166,"Paris","FRA","France","49.03N","2.45E"
"30030",5701132,3,1,1898,40.694,33.1934,"Paris","FRA","France","49.03N","2.45E"
"30040",5701142,1,1,1899,40.9406,33.2834,"Paris","FRA","France","49.03N","2.45E"
"30050",5701152,11,1,1899,46.5062,33.3896,"Paris","FRA","France","49.03N","2.45E"
"30060",5701162,9,1,1900,60.7514,32.8352,"Paris","FRA","France","49.03N","2.45E"
"30070",5701172,7,1,1901,67.6274,32.6642,"Paris","FRA","France","49.03N","2.45E"
"30080",5701182,5,1,1902,50.3654,32.819,"Paris","FRA","France","49.03N","2.45E"
"30090",5701192,3,1,1903,46.5134,32.8388,"Paris","FRA","France","49.03N","2.45E"
"30100",5701202,1,1,1904,35.42,33.9404,"Paris","FRA","France","49.03N","2.45E"
"30110",5701212,11,1,1904,41.2232,33.206,"Paris","FRA","France","49.03N","2.45E"
"30120",5701222,9,1,1905,57.8516,32.7308,"Paris","FRA","France","49.03N","2.45E"
"30130",5701232,7,1,1906,65.7644,32.9558,"Paris","FRA","France","49.03N","2.45E"
"30140",5701242,5,1,1907,55.787,32.7398,"Paris","FRA","France","49.03N","2.45E"
"30150",5701252,3,1,1908,40.8362,32.8334,"Paris","FRA","France","49.03N","2.45E"
"30160",5701262,1,1,1909,34.6838,32.9648,"Paris","FRA","France","49.03N","2.45E"
"30170",5701272,11,1,1909,40.0028,32.7848,"Paris","FRA","France","49.03N","2.45E"
"30180",5701282,9,1,1910,57.4394,32.4212,"Paris","FRA","France","49.03N","2.45E"
"30190",5701292,7,1,1911,69.7946,32.63,"Paris","FRA","France","49.03N","2.45E"
"30200",5701302,5,1,1912,57.5762,32.81,"Paris","FRA","France","49.03N","2.45E"
"30210",5701312,3,1,1913,46.5872,32.4446,"Paris","FRA","France","49.03N","2.45E"
"30220",5701322,1,1,1914,31.6832,33.7028,"Paris","FRA","France","49.03N","2.45E"
"30230",5701332,11,1,1914,42.5732,32.5724,NA,"",NA,"49.03N","2.45E"
"30240",5701342,9,1,1915,58.01,32.4914,"Paris","FRA","France","49.03N","2.45E"
"30250",5701352,7,1,1916,63.0392,32.3006,"Paris","FRA","France","49.03N","2.45E"
"30260",5701362,5,1,1917,60.8576,33.0206,"Paris","FRA","France","49.03N","2.45E"
"30270",5701372,3,1,1918,44.0276,32.9018,"Paris","FRA","France","49.03N","2.45E"
"30280",5701382,1,1,1919,36.8168,32.6372,"Paris","FRA","France","49.03N","2.45E"
"30290",5701392,11,1,1919,38.831,32.4266,"Paris","FRA","France","49.03N","2.45E"
"30300",5701402,9,1,1920,58.4618,32.7884,"Paris","FRA","France","49.03N","2.45E"
"30310",5701412,7,1,1921,70.1852,32.8352,"Paris","FRA","France","49.03N","2.45E"
"30320",5701422,5,1,1922,59.5418,32.6606,"Paris","FRA","France","49.03N","2.45E"
"30330",5701432,3,1,1923,46.0436,32.828,"Paris","FRA","France","49.03N","2.45E"
"30340",5701442,1,1,1924,37.679,32.7956,"Paris","FRA","France","49.03N","2.45E"
"30350",5701452,11,1,1924,44.2382,32.3636,"Paris","FRA","France","49.03N","2.45E"
"30360",5701462,9,1,1925,54.8438,32.9,"Paris","FRA","France","49.03N","2.45E"
"30370",5701472,7,1,1926,65.444,32.9072,"Paris","FRA","France","49.03N","2.45E"
"30380",5701482,5,1,1927,56.8868,33.0332,NA,"",NA,"49.03N","2.45E"
"30390",5701492,3,1,1928,44.6378,32.4752,"Paris","FRA","France","49.03N","2.45E"
"30400",5701502,1,1,1929,31.2404,33.1772,"Paris","FRA","France","49.03N","2.45E"
"30410",5701512,11,1,1929,44.411,32.747,"Paris","FRA","France","49.03N","2.45E"
"30420",5701522,9,1,1930,59.576,32.4968,"Paris","FRA","France","49.03N","2.45E"
"30430",5701532,7,1,1931,63.5576,32.9018,"Paris","FRA","France","49.03N","2.45E"
"30440",5701542,5,1,1932,54.401,32.7146,"Paris","FRA","France","49.03N","2.45E"
"30450",5701552,3,1,1933,46.8176,32.7056,"Paris","FRA","France","49.03N","2.45E"
"30460",5701562,1,1,1934,37.4846,32.7074,"Paris","FRA","France","49.03N","2.45E"
"30470",5701572,11,1,1934,42.4256,32.6678,"Paris","FRA","France","49.03N","2.45E"
"30480",5701582,9,1,1935,60.0494,32.3582,"Paris","FRA","France","49.03N","2.45E"
"30490",5701592,7,1,1936,63.4964,32.9594,"Paris","FRA","France","49.03N","2.45E"
"30500",5701602,5,1,1937,58.991,32.6282,"Paris","FRA","France","49.03N","2.45E"
"30510",5701612,3,1,1938,49.145,32.3528,"Paris","FRA","France","49.03N","2.45E"
"30520",5701622,1,1,1939,41.45,32.5094,"Paris","FRA","France","49.03N","2.45E"
"30530",5701632,11,1,1939,47.9822,32.4338,"Paris","FRA","France","49.03N","2.45E"
"30540",5701642,9,1,1940,58.7174,32.6786,"Paris","FRA","France","49.03N","2.45E"
"30550",5701652,7,1,1941,67.2944,32.576,"Paris","FRA","France","49.03N","2.45E"
"30560",5701662,5,1,1942,55.8536,32.3438,"Paris","FRA","France","49.03N","2.45E"
"30570",5701672,3,1,1943,46.7276,32.594,"Paris","FRA","France","49.03N","2.45E"
"30580",5701682,1,1,1944,41.2502,32.5832,"Paris","FRA","France","49.03N","2.45E"
"30590",5701692,11,1,1944,44.5424,32.6858,"Paris","FRA","France","49.03N","2.45E"
"30600",5701702,9,1,1945,61.2788,32.3978,"Paris","FRA","France","49.03N","2.45E"
"30610",5701712,7,1,1946,66.4088,32.441,"Paris","FRA","France","49.03N","2.45E"
"30620",5701722,5,1,1947,60.161,32.288,"Paris","FRA","France","49.03N","2.45E"
"30630",5701732,3,1,1948,49.3898,32.3402,"Paris","FRA","France","49.03N","2.45E"
"30640",5701742,1,1,1949,40.2332,32.3168,"Paris","FRA","France","49.03N","2.45E"
"30650",5701752,11,1,1949,42.665,32.4122,"Paris","FRA","France","49.03N","2.45E"
"30660",5701762,9,1,1950,57.9326,32.4464,"Paris","FRA","France","49.03N","2.45E"
"30670",5701772,7,1,1951,65.2442,32.5454,"Paris","FRA","France","49.03N","2.45E"
"30680",5701782,5,1,1952,59.1908,32.4824,"Paris","FRA","France","49.03N","2.45E"
"30690",5701792,3,1,1953,45.9734,32.81,"Paris","FRA","France","49.03N","2.45E"
"30700",5701802,1,1,1954,33.6362,32.4734,"Paris","FRA","France","49.03N","2.45E"
"30710",5701812,11,1,1954,45.77,32.225,"Paris","FRA","France","49.03N","2.45E"
"30720",5701822,9,1,1955,59.6732,32.3078,"Paris","FRA","France","49.03N","2.45E"
"30730",5701832,7,1,1956,64.1732,32.4644,"Paris","FRA","France","49.03N","2.45E"
"30740",5701842,5,1,1957,52.7162,32.567,"Paris","FRA","France","49.03N","2.45E"
"30750",5701852,3,1,1958,39.8966,32.3276,"Paris","FRA","France","49.03N","2.45E"
"30760",5701862,1,1,1959,36.9068,32.4788,"Paris","FRA","France","49.03N","2.45E"
"30770",5701872,11,1,1959,44.0456,32.4932,"Paris","FRA","France","49.03N","2.45E"
"30780",5701882,9,1,1960,57.9776,32.3348,"Paris","FRA","France","49.03N","2.45E"
"30790",5701892,7,1,1961,63.6404,32.4914,"Paris","FRA","France","49.03N","2.45E"
"30800",5701902,5,1,1962,52.7684,32.5634,"Paris","FRA","France","49.03N","2.45E"
"30810",5701912,3,1,1963,43.6334,32.657,"Paris","FRA","France","49.03N","2.45E"
"30820",5701922,1,1,1964,33.2618,32.3366,"Paris","FRA","France","49.03N","2.45E"
"30830",5701932,11,1,1964,44.5496,32.3474,"Paris","FRA","France","49.03N","2.45E"
"30840",5701942,9,1,1965,56.552,32.423,"Paris","FRA","France","49.03N","2.45E"
